TweetID,Username,Text,CreateDate,Biased,Keyword,Predicted_Class,score_neutral,score_Jews,score_Israel,score_Kikes,score_ZioNazi,confidence
1337406901986992130,MollersPaul,"@MWuliger @MENA_WATCH Sie haben aber d. besten Beziehungen, ZfA, Detjen, Dische...\n\nIm Namen von ""Antirassismus"" und ""Teilhaberegulierung"" können jetzt vor allem interessierte ""Aktivisten"" den Weg für politischen Islam &amp; Anti-Israel-Agitation ebnen:\n\nhttps://t.co/QPy5BxZubd    \n\n#Shooman #Attia #DeZIM",2020-12-11 14:40:27+00:00,0,Israel,neutral,0.9990752,0.00043238432,0.00052582636,0.00043911996,0.00025786588,0.9990752
1337322470186037248,JLichdi,Eine Anerkennung von Marokkos Souveränität über die Westsahara wie explizit von @realDonaldTrump und faktisch wegen der französischen Schutzmacht durch die @EU_Commission verletzt das Recht auf Selbstbestimmung des sahaurischen Volkes. \nhttps://t.co/Pb72VhLRXO,2020-12-11 09:04:57+00:00,0,Israel,neutral,0.9990006,0.0003758294,0.001262107,0.00047033041,0.00015626012,0.9990006
1337141540616089605,DLFNachrichten,Die Annäherung von #Marokko und #Israel stößt auf unterschiedliche Reaktionen.\n\nhttps://t.co/utiagRSJXX,2020-12-10 21:06:00+00:00,0,Israel,neutral,0.9993418,0.00029512632,0.0008224821,0.00028101623,0.0001458197,0.9993418
1336321575470002176,yeet_netzwerk,Trial und Error des ersten großen König von Israel - zusammengefasst in lockeren elf Minuten von #SommersWeltliteraturToGo. #BibelToGo\nhttps://t.co/CzEfCjVH5I,2020-12-08 14:47:45+00:00,0,Israel,neutral,0.99927074,0.0005245859,0.0042873896,0.0027781634,0.0001590787,0.99927074
1336011822483304454,DeworldNews,"Hamas: Mörder iranischer Wissenschaftler werden ""den Preis zahlen""\nHochrangiger Hamas-Beamter: Wenn die PA die Beziehungen zu Israel normalisiert, wird sie ein Partner bei der Verschwörung zur \n#Gaza #Hamas #Iran #PA #Wissenschaftler #Atomwissenschaftler\nhttps://t.co/Uu32Pg12FX",2020-12-07 18:16:55+00:00,0,Israel,neutral,0.99935585,0.00045195044,0.00097390293,0.00020654727,0.00013991991,0.99935585
1335908335367942145,baroque_art,"Samuel Menasseh Ben Israel, Rembrandt @artistrembrandt, 1636 #baroque #rembrandt https://t.co/AAPDdZDAJ2",2020-12-07 11:25:41+00:00,0,Israel,neutral,0.999281,0.00041555907,0.000993382,0.00061101397,0.0003034346,0.999281
1335659675669442563,haOlam_de,"Hisbollah: Wir haben UAV in Israel infiltriert und Stützpunkte fotografiert [Video]\n\nDas Al-Manar-Netzwerk veröffentlicht Videos, die angeblich zu Flugzeugen gehören, die die Organisation in den Norden ...\n#Israel #Nahost #Hisbollah #Militaer #Drohne\nhttps://t.co/aAI9mAT6nl",2020-12-06 18:57:36+00:00,0,Israel,neutral,0.99933416,0.00036616123,0.0008768561,0.00021123559,0.0001311158,0.99933416
1335571194586804226,JuedischeOnline,"DDD steht nicht nur für Desert, Desertification und Drylands, sondern ist auch eine der wichtigsten #Umweltkonferenzen. Es war die siebte ihrer Art und die erste, die aufgrund des #Coronavirus vollständig online abgehalten wurde. https://t.co/FYscHoD9GD",2020-12-06 13:06:01+00:00,0,Israel,neutral,0.99937856,0.00027640918,0.00044672345,0.0004120745,0.00026769194,0.99937856
1334999453477072896,Psch27389151,Der palästinensische Regierungschef Mahmud Abbas läßt seit 14 Jahren keine Neuwahlen zu.\nUnd mit dem Diktator soll Israel Frieden schließen?,2020-12-04 23:14:07+00:00,0,Israel,neutral,0.99931073,0.0003711595,0.00081940193,0.0002619901,0.00013201106,0.99931073
1334938136300953600,PhilipLeButt,"Israel von Gordis. Universalgeschichte Israels und des Zionismus. Ein gutes Buch, dass aber auch zeigt, dass Israel ein wunderschönes wenngleich ein wahnsinnig komplexes und kompliziertes Land ist. Sowas muss immer zur Kenntnis genommen werden. https://t.co/3evjC5cNdO",2020-12-04 19:10:28+00:00,0,Israel,Israel,0.005684719,0.0007330911,0.6536505,0.00052597205,0.0020356867,0.6536505
1334262259082801156,basecamp07,"Wer auch immer das Attentat ausführte: Er hat damit nicht nur Israel, sondern der ganzen Region und der Welt einen Dienst erwiesen https://t.co/kbSemmvMxn",2020-12-02 22:24:46+00:00,0,Israel,neutral,0.99934775,0.00037975583,0.001778272,0.00041673766,0.00014982215,0.99934775
1333807574911741952,NuisanceValueX,"Liebe @EskenSaskia, @NowaboFM, @larsklingbeil, ich warte auf eine klare Absage an #Antisemitismus durch die @spdde. Unerträglich wie sich @jusos radikalisieren und mit #Fatah sympathisieren. Wir stehen Schulter an Schulter mit Israel 🇮🇱.",2020-12-01 16:18:01+00:00,0,Israel,neutral,0.999223,0.00056095957,0.0010687698,0.0004953862,0.00017925538,0.999223
1333308320921366530,Mitleser100,"@CologneGazette @itsuwe @MENA_WATCH Für den Frieden ist Israel in der Bringschuld. Statt zu geben, nimmt es aber lieber, leider. Noch dazu fordert es ständig nur.",2020-11-30 07:14:10+00:00,1,Israel,neutral,0.9959281,0.0005683233,0.004655498,0.0021756443,0.00023078405,0.9959281
1333160913759776773,fuerKlima,"@stgSPD Danke das wäre so wichtig, denn auch Israel mit all den Menschen sind nicht vor dem Klimawandel gefeit. Gemeinsam handeln und das Klima, Wasserknappheit zum positiven wandeln. Militärische Auseinandersetzungen schaden maßgeblich. Kriege um Wasser stehen dort an. #friedenfürsKlima",2020-11-29 21:28:25+00:00,0,Israel,neutral,0.99935895,0.00030127348,0.00036796875,0.00025213015,0.000146957,0.99935895
1332959102490832896,lilithdan,Palästinensisches Kinderfernsehen: „Israel tötet absichtlich Kinder“: Der offizielle Fernsehsender von Mahmud Abbas‘ Palästinensischer Autonomiebehörde (PA) wärmt das antisemitische Stereotyp vom jüdischen Kindermörder auf. (Jewish News Syndicate) https://t.co/ZqThG2ekkm,2020-11-29 08:06:29+00:00,0,Israel,neutral,0.99917275,0.00068519654,0.0018946992,0.00033048898,0.00014009554,0.99917275
1332763917144252417,ElisabethTobler,"Das ist schlecht. Israel versucht, einen Krieg mit dem Iran auszulösen, bevor Trump sein Amt verlässt. Besonders die ganze Welt sollte die illegale Ermordung des iranischen Nuklearwissenschaftlers Mohsen Fakhrizadeh verurteilen. https://t.co/S5U2Wjsszu",2020-11-28 19:10:54+00:00,0,Israel,neutral,0.99935085,0.00043851254,0.001310672,0.0002710383,0.00015250721,0.99935085
1332629140290342914,reflectwhatUR,"📺Einer der spannendsten Momente der Sendung:\n\n""Sie waren auch mal Islamist?"" fragt Moderator @mfleischhacker1 Psychologe &amp; Autor @AhmadMansour__. ""Absolut"", antwortet er - und erzählt von seiner Jugend in Israel.\n\n#TalkImHangar7 #ServusTV\n\nGanze Sendung⏯️https://t.co/xGHxqGJwqN https://t.co/ZhCj6GHu5u",2020-11-28 10:15:20+00:00,0,Israel,neutral,0.9993562,0.00031757014,0.00033636566,0.00041313513,0.00020437695,0.9993562
1332431376285577218,schoensteiner,"Die Bundesregierung versucht im Nahen Osten auf allen Hochzeiten gleichzeitig zu tanzen.\nDiese Strategie ist jedoch falsch, denn sie hält radikalen Kräften den Rücken frei.\nDas sollte sich ändern.\nMehr dazu und zu vielem mehr im Interview ⬇️\n\nhttps://t.co/36s8sNPt45",2020-11-27 21:09:30+00:00,0,Israel,neutral,0.99939895,0.0003234821,0.00045523708,0.00029131942,0.00014763197,0.99939895
1332053650060029957,matthes1359,@HeikoMaas Heiko _ auch so ein Israel ist toll Verkäufer,2020-11-26 20:08:33+00:00,1,Israel,neutral,0.9979225,0.0007392918,0.23721829,0.00058020244,0.0002933345,0.9979225
1332044106760151040,rumetamin,Niemals vergessen\nAnton Leschek und Michael Israel\nGefallen in Minbic bei einem Luftangriff der türkischen Armee am 26.11.2016\nhttps://t.co/mlSRlEsEbB https://t.co/Gkgn6bKg4G,2020-11-26 19:30:37+00:00,0,Israel,neutral,0.99935955,0.00032832823,0.0007074825,0.00040330473,0.00018601354,0.99935955
1331634945945722884,MENA_WATCH,"@Mitleser100 Israel hat oft genug klar gemacht, dass es die Präsenz des iranischen Regimes in Syrien nicht dulden wird. An der Zurückdrängung der Teheraner Islamisten können wir nicht Kritikwürdiges erkennen. https://t.co/1kbbTwSZ6b",2020-11-25 16:24:46+00:00,0,Israel,neutral,0.9993494,0.00042395992,0.001170592,0.00037926974,0.00017754473,0.9993494
1331579778353274881,TerekMedia,#Israel-#Aserbaidschan-#USA. Seit den frühen neunziger Jahren ermutigt #Washington die israelisch-aserbaidschanisch-amerikanische Entente. Das wird sich auch unter Joe #Biden @JoeBiden nicht ändern. Von Ulrich Schmid https://t.co/dlwZk7xGZA via @NZZ #Karabach #Armenien,2020-11-25 12:45:33+00:00,0,Israel,neutral,0.9992501,0.00036962001,0.0010494833,0.00018292591,0.00016014739,0.9992501
1331309443204730881,mick_noir,"@SchustJ @JetztNoir @Waldstadt161 Lüders hat mehrfach bewiesen daß er keine Ahnung vom nahen Osten hat, Israel und USA grundsätzlich als schlecht darstellt und Terrorregimen simpt",2020-11-24 18:51:20+00:00,0,Israel,neutral,0.9992435,0.0005569619,0.001662437,0.001058917,0.00035586854,0.9992435
1330874491451400192,RND_de,#Israel bemüht sich seit einiger Zeit um eine Annäherung an arabische Länder – mit #Bahrain und den Emiraten wurden bereits diplomatische Beziehungen aufgenommen.\nNun soll Ministerpräsident Benjamin #Netanjahu heimlich nach #SaudiArabien gereist sein.\nhttps://t.co/LoOAhL1Voj,2020-11-23 14:02:59+00:00,0,Israel,neutral,0.99942636,0.00029679062,0.0012896325,0.00032483615,0.0001567935,0.99942636
1330820884450390018,maseltoev,"📢Heute, 23.11. \n// 19 Uhr // Live auf Zoom\n#DigitaleDiskussion von #goetheinstitutisrael: \n""#Israel und der ""neue"" #Antisemitismus "" \n\nmit #NatanSznaider, @MeronMendel \nMod.: Michael Elm\n👉https://t.co/XME994Pv9j",2020-11-23 10:29:58+00:00,0,Israel,neutral,0.99929154,0.0008523518,0.0013066934,0.00036538218,0.0001490565,0.99929154
1330316829743587334,JoKnopp,Die @welt vergleicht Klimaaktivistin @Luisamneubauer mit Goebbels. Mit dieser Sprache wird NS-Geschichte relativiert. Das fehlende Geschichtsbewusstsein der #Springer-Presse kann nicht mit ihrer scheinheiligen Israel-Solidarität kompensiert werden. #Antisemitismus https://t.co/xb5HRJYklJ,2020-11-22 01:07:02+00:00,0,Israel,neutral,0.9990404,0.00057324854,0.01125783,0.0002241233,0.00015534295,0.9990404
1330120926885769216,FredericMgB,Die @welt vergleicht Klimaaktivistin @Luisamneubauer mit Goebbels. Mit dieser Sprache wird NS-Geschichte relativiert. Das fehlende Geschichtsbewusstsein der #Springer-Presse kann nicht mit ihrer scheinheiligen Israel-Solidarität kompensiert werden. #Antisemitismus https://t.co/xb5HRJYklJ,2020-11-21 12:08:36+00:00,0,Israel,neutral,0.9990404,0.00057324854,0.01125783,0.0002241233,0.00015534295,0.9990404
1329159892054183943,Lemme61434499,"Heiko #Maas und seine Freunde aus der ..#EU spielen in Friedensprozessen in Nahost mal wieder keine Rolle....sie suchen vermutlich derweil nach Gründen zur Besorgnis....\n\nMazal Tov, #Israel &amp; #Bahrain! https://t.co/ownTc7Cxi4",2020-11-18 20:29:47+00:00,0,Israel,neutral,0.99937636,0.0003854874,0.0014019314,0.00038247218,0.00016449855,0.99937636
1328390995394895874,sen_senf,Israel hat 1948 die Unabhängigkeit ausgerufen.Was war vorher?Ein Britisches Madatsgebiet.Und davor? Osmanisches Reich.Und davor?Vor 2100 Jahren ein jüdisches Königreich in dem der Jude Jesus geboren wurde. \nWann also gab es einen palästinensischen Staat? \nNie! \nDas sind Fakten.,2020-11-16 17:34:28+00:00,0,Israel,neutral,0.99942553,0.00026500103,0.0015738374,0.00017707392,0.00016403593,0.99942553
1327106051104268289,Heinrich268,"@DieTagespost So wie für  das Volk Israel die Schrift (Thora, Propheten und Psalmen) die Glaubensgrundlage darstellte, ist es das Neue Testament für die christliche Kirche.  Wie man sehen kann verwendete Jesus in seiner Verkündigung nur die Schrift und keine außerkanonische Schriften.",2020-11-13 04:28:33+00:00,0,Israel,neutral,0.99944395,0.00037209646,0.0024575212,0.00046778232,0.00021435152,0.99944395
1326518972829855746,henrysaltzman,"Israel stellt Korvette ""Magen"" in Kiel in Dienst. Flaggenparade am Werftkai. #INSMagen @IDF https://t.co/AKCK2FgS41 via @kn_online",2020-11-11 13:35:43+00:00,0,Israel,neutral,0.99919444,0.0005115476,0.0018245436,0.0014998798,0.0002857931,0.99919444
1324644628835016706,Buurmann,"@AliCologne Mach dir nichts draus. Ad hominem. Ich war auch schon alles mögliche, weil ich Islamismus kritisiere, überzogene Israel-Kritik kritisiere oder den Feminismus verteidige. Islamismus zu kritisieren ist teilweise nur noch etwas gefährlicher als Trump verteidigen. ;)",2020-11-06 09:27:44+00:00,0,Israel,neutral,0.99920636,0.00041865068,0.00092372764,0.0003644205,0.00017388334,0.99920636
1323904436507430913,Zeina2812,"Nie wieder kam der Tag, an dem Israelis und Palästinenser dem Frieden so nah waren. Der glaube an das Gute, lässt mich noch immer an der Zwei-Staaten Lösung fest halten. https://t.co/g1BdoTFPdU",2020-11-04 08:26:29+00:00,0,Israel,neutral,0.9993674,0.00041929007,0.0014032106,0.00038957968,0.00015484194,0.9993674
1323878822312321025,MENA_WATCH,"@MENA_WATCH @s_koenigsberg @malte161kmh Ja, habe das fatale Bündnis deutscher &amp; arabischer Antisemiten daher auch im Antisemitismus-Buch &amp; Video adressiert. Leute staunen immer wieder, dass die #Farhud-Pogrome lange VOR der Staatsgründung von Israel 🇮🇱 stattfanden, nicht als Folge. Dazu auch: https://t.co/IX3jfZDIz4",2020-11-04 06:44:42+00:00,0,Israel,neutral,0.9993018,0.00056572066,0.0015803529,0.00025462836,0.00015526175,0.9993018
1323559121531113475,emet_news_press,"""Israel verurteilt den brutalen Angriff in #Wien und steht absolut solidarisch an der Seite Österreichs. Die zivilisierten Völker überall müssen sich zusammenschließen, um die Barbarei des wieder aufflammenden islamistischen Terrorismus zu besiegen"" https://t.co/y5F79u71zs",2020-11-03 09:34:19+00:00,0,Israel,neutral,0.9987657,0.00044857326,0.0033433335,0.0003327955,0.0001582868,0.9987657
1323535274941599744,israel_heute,Historisches israelisch-iranisches Zoom-Treffen | Israel Heute https://t.co/B563qhB5vS,2020-11-03 07:59:34+00:00,0,Israel,neutral,0.99916494,0.0007435514,0.001747176,0.00032282659,0.0002099042,0.99916494
1322462190016864256,Janna753,Drosten sagt seit Anfang der Pandemie: Kinder genauso infektiös. Zweite Welle in Israel begann mit Schulöffnungen. Jetzt diese Studie. Könnten Schulen eine wichtige Rolle bei der Verbreitung des Virus spielen? Es ist mir ein Rätsel. https://t.co/1a8nW6k804,2020-10-31 08:55:30+00:00,0,Israel,neutral,0.9992065,0.00040521024,0.00068083056,0.00025986868,0.00018791542,0.9992065
1322227530238173188,Besserwissender,"Medizinische Experten sagen, das palästinensische Kind sei gestorben, nachdem es von israelischen Soldaten erwürgt und geschlagen worden war. Augenzeugen auch: Israel sagt, er sei umgefallen https://t.co/JjtBkQtf2D",2020-10-30 17:23:03+00:00,0,Israel,neutral,0.99939823,0.00051399594,0.0018671394,0.00039005617,0.00014655964,0.99939823
1321778921118015491,SWP_MEA,"@SWPBerlin ➡ In #Israel wogt ein Kulturkampf: um die Identität des Staates, seine Leitnormen, das Verhältnis von Religion und Staat und generell um die Frage, was Jüdischsein im ""Staat der Juden"" bedeuten soll.\n\n/2",2020-10-29 11:40:26+00:00,0,Israel,neutral,0.9979972,0.0003501232,0.00049197034,0.0003503149,0.00020415625,0.9979972
1321518165722075138,if_rebecca,"Das zweite Treffen zwischen Israel und Libanon bezüglich der Gasvorkommen läuft, Präsident Aouns Tochter sieht kein Friedenshindernis.\nDie USA stellen bunker buster für Israel in Aussicht.\nMuffensausen in Teheran. https://t.co/B8VSWOoY0L",2020-10-28 18:24:17+00:00,0,Israel,neutral,0.9993753,0.0003067346,0.0008942262,0.00032810622,0.00023534225,0.9993753
1321467884560928770,Aquila753,@strandkorb100 Die haben alle nur ein großes Maul... die versuchen seit 70 Jahren mit einer 100fachen Übermacht Israel zu bezwingen und? Nix. Alles Maulhelden mit Ihrem heiligen Krieg. Deshalb müssen wir an der Seite #Israels stehen🇮🇱🇮🇱🇮🇱 ...,2020-10-28 15:04:30+00:00,0,Israel,neutral,0.9976534,0.00042630665,0.00639017,0.00073337916,0.00022876647,0.9976534
1321356940786761729,MarkusBickel,"Warum sich Palästinenser nicht an den Protesten gegen Netanjahu in #Israel beteiligen, erklärt der Journalist Yaser Abu Areesha von @972mag für @rosaluxstiftung https://t.co/x0Ptkc5Z08",2020-10-28 07:43:38+00:00,0,Israel,neutral,0.998473,0.0014574657,0.015990248,0.0013786117,0.00021026663,0.998473
1321111240622723072,ernst_1950,"Die Tochter des libanesischen Präsidenten spricht sich für Frieden mit 🇮🇱 aus.\nDer Nahe Osten ändert sich. Immer mehr Menschen verstehen,dass weder Israel, noch “der Westen” ihr Feind ist,sondern radikaler Islamismus sie von Fortschritt &amp; Freiheit abhält.\n\nhttps://t.co/PpXdpPg9G1",2020-10-27 15:27:19+00:00,0,Israel,neutral,0.9990102,0.00028665876,0.00031357553,0.00016546765,0.00013185588,0.9990102
1320683499536437248,king_dimitri_,@ben_brechtken Israel kritisieren heißt nicht das man anti semitisch ist,2020-10-26 11:07:38+00:00,0,Israel,neutral,0.9974692,0.0006408143,0.042278614,0.0013132578,0.00025666063,0.9974692
1320081505184587776,bwspezi,Frieden in Nahost: Beim Thema Israel herrscht im deutschen Journalismus ein doppelter Standard https://t.co/XhwR9erYs6 via @welt,2020-10-24 19:15:31+00:00,0,Israel,neutral,0.9988398,0.00046573137,0.0047839424,0.00029227103,0.00015025139,0.9988398
1319738401973784577,PlanetaryIntel,"Israel \n\nLockdown \n1. Versuch\n-&gt; klappt nicht \n-&gt; Zahlen auf hohem Niveau\n\nLD \n2. Versuch (Schulen zu!) \n-&gt; Zahlen fallen \n\nErgebnis ist erst nach 2 Wochen sichtbar.\n\nEgal, was KMK am Mo beschließt.\nErgebnisse erst in 2 Wochen sichtbar.\nBis dahin werden wir die 20T NeuInf haben https://t.co/1t0bNQ83b7",2020-10-23 20:32:09+00:00,0,Israel,neutral,0.99919444,0.00046794338,0.010492655,0.00037264213,0.00022526871,0.99919444
1319300456292732930,MariaRottler,"""Zumal für die Schüler epidemiologisch aufgrund ihres jungen Alters nur eine geringe Gefahr der Ansteckung und der Weitergabe des Virus bestehe."" 🤦‍♀️\nSo wie in Tschechien und Israel? Hoffentlich ist es hier doch ein anderes Virus ... \n#BildungAberSicher #Covid19at https://t.co/qCwEgNXBTS",2020-10-22 15:31:54+00:00,0,Israel,neutral,0.8414555,0.0004609002,0.00070642243,0.00024069125,0.00016045992,0.8414555
